,Match_id,Innings,Player_name,Batting_number,Over_start_number,Runs_Scored,Balls_faced,Dots,Ones,Twos,Thress,Fours,Sixs,FOW_score,FOW_over,FOW_batting_number,FOW_bowler,Wicket_method,Overs_bowled,Runs_conceded,Wickets_taken,Maiden_overs,Extras,co-batsmen wicket fallen
27110,576406,1,A Lambert,3,10.1,51,59,38,17,1,0,8,0,122,29.2,4,A Rajp,stumped,0,0,0,0,0,1
27111,576406,1,Rizwan Mahmood,4,13.7,7,15,10,5,1,0,0,0,57,17.3,3,TP Allen,caught,0,0,0,0,0,-1
27112,576406,1,FA Klokker,5,17.4,39,47,26,14,5,1,3,0,167,37.4,5,A Rajp,bowled,0,0,0,0,0,0
27113,576406,1,MR Pedersen,6,29.3,59,66,33,26,4,1,4,1,237,48.6,9,OM Baker,caught,5,9,0,0,0,3
27114,576406,1,Aftab Ahmed (2),7,37.5,0,2,2,0,0,0,0,0,167,37.6,6,A Rajp,bowled,6,21,2,0,2,-1
27115,576406,1,Bashir Shah,8,38.1,19,21,15,7,1,0,1,1,227,46.5,7,Muhammad Ghous,caught,5,11,3,0,0,-1
27116,576406,1,AB Chawla,9,46.6,4,6,6,0,0,0,1,0,235,48.2,8,OM Baker,run out,1.4,6,0,0,0,-1
27117,576406,1,HS Hansen,10,48.3,6,5,2,2,0,0,1,0,-1,-1,-1,-1,-1,2,26,0,0,1,-11
27118,576406,1,L Slebsager,11,49.1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,4,13,0,0,0,-12
27119,576406,2,SS Nadkarni,1,0.1,9,11,10,1,0,0,2,0,40,4.5,1,Aftab Ahmed (2),caught,0,0,0,0,0,0
27120,576406,2,Steven Ryan Taylor,2,0.1,30,24,13,6,0,0,6,0,49,8.3,2,Aftab Ahmed (2),caught,0,0,0,0,0,0
27121,576406,2,SJ Massiah,3,4.6,15,48,37,9,1,0,1,0,71,19.6,5,Bashir Shah,lbw,2,16,0,0,0,2
27122,576406,2,A Thyagarajan,4,8.4,4,15,11,4,0,0,0,0,54,11.4,3,Bashir Shah,caught,0,0,0,0,0,-1
27123,576406,2,Aditya Mishra,5,11.5,6,8,5,2,0,0,1,0,64,15.4,4,Bashir Shah,stumped,0,0,0,0,0,-1
27124,576406,2,OM Baker,6,15.5,12,21,12,8,0,0,1,0,-1,-1,-1,-1,-1,2,12,1,0,0,-7
27125,576406,2,TP Allen,7,20.1,7,14,7,7,0,0,0,0,-1,-1,-1,-1,-1,9,38,2,0,10,-8
27126,576406,2,Usman Shuja,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,20,1,0,2,0
27127,576406,2,EH Hutchinson,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,44,0,0,15,0
27128,576406,2,Muhammad Ghous,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,53,1,0,3,0
27129,576406,2,A Rajp,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,61,3,0,2,0
27130,576407,1,N Mapunda,1,0.1,5,34,31,2,0,1,0,0,13,8.3,3,P Khadka,caught,0,0,0,0,0,2
27131,576407,1,S Khalifa,2,0.1,0,2,2,0,0,0,0,0,0,1.2,1,BK Das,bowled,0,0,0,0,0,-1
27132,576407,1,AR Patwa,3,1.3,0,1,1,0,0,0,0,0,0,1.3,2,BK Das,caught,0,0,0,0,0,-1
27133,576407,1,IJ Kikasi,4,1.4,33,46,33,9,2,0,5,0,60,21.4,7,B Regmi,bowled,0,0,0,0,0,3
27134,576407,1,HH Abdallah,5,8.4,0,3,3,0,0,0,0,0,13,8.6,4,P Khadka,bowled,0,0,0,0,0,-1
27135,576407,1,K Nassoro,6,9.1,0,10,10,0,0,0,0,0,19,12.3,5,P Khadka,caught,4.4,14,0,2,1,-1
27136,576407,1,B Mwita,7,12.4,16,30,25,2,3,0,2,0,55,20.5,6,P Khadka,caught,5,17,0,2,1,-1
27137,576407,1,RK Kiseto,8,20.6,5,19,14,5,0,0,0,0,72,26.5,8,SP Gauchan,caught,3,14,0,2,1,0
27138,576407,1,KZ Rehmtullah,9,21.5,11,29,23,5,0,0,0,1,82,31.4,10,B Regmi,caught,4,23,1,2,7,1
27139,576407,1,AM Kimote,10,26.6,2,9,7,2,0,0,0,0,75,29.6,9,B Regmi,caught,0,0,0,2,0,-1
27140,576407,1,ZR Jaboneke,11,30.1,5,5,3,1,0,0,1,0,-1,-1,-1,-1,-1,3,15,0,2,1,-12
27141,576407,2,SP Khakurel,1,0.1,20,54,52,6,3,0,2,0,67,17.5,2,K Nassoro,run out,0,0,0,0,0,1
27142,576407,2,AK Mandal,2,0.1,9,13,10,1,0,0,2,0,18,4.1,1,KZ Rehmtullah,caught and bowled,0,0,0,0,0,-1
27143,576407,2,G Malla,3,4.2,28,39,28,6,3,0,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,-4
27144,576407,2,P Khadka,4,17.6,15,10,6,1,0,0,2,1,-1,-1,-1,-1,-1,9,25,4,1,2,-5
27145,576407,2,A Bhattarai,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,20,0,1,3,0
27146,576407,2,BK Das,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,15,2,1,0,0
27147,576407,2,B Regmi,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6.4,14,3,1,0,0
27148,576407,2,SP Gauchan,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,8,1,1,0,0
27149,576408,1,N Mapunda,1,0.1,5,19,19,1,0,0,1,0,15,6.1,1,EH Hutchinson,bowled,1,9,1,0,1,0
27150,576408,1,S Khalifa,2,0.1,11,19,17,1,1,0,2,0,21,7.1,2,Usman Shuja,bowled,0,0,0,0,0,0
27151,576408,1,AR Patwa,3,6.2,5,6,4,1,0,0,1,0,30,9.5,3,Usman Shuja,caught,1,4,1,0,0,0
27152,576408,1,IJ Kikasi,4,7.2,3,13,12,3,0,0,0,0,31,10.2,5,OM Baker,lbw,0,0,0,0,0,1
27153,576408,1,ZR Jaboneke,5,9.6,0,1,1,0,0,0,0,0,30,9.6,4,Usman Shuja,bowled,1.1,17,0,0,8,-1
27154,576408,1,HH Abdallah,6,9.7,11,40,30,11,0,0,0,0,74,22.1,7,TP Allen,run out,0,0,0,0,0,1
27155,576408,1,K Nassoro,7,10.3,28,29,16,8,0,0,5,0,69,20.3,6,TP Allen,bowled,2,20,0,0,0,-1
27156,576408,1,B Mwita,8,20.4,4,7,6,0,0,0,1,0,74,22.5,8,TP Allen,caught and bowled,3,23,1,0,3,0
27157,576408,1,KZ Rehmtullah,10,22.6,13,24,15,7,3,0,0,0,92,29.3,10,Muhammad Ghous,caught and bowled,1,20,0,0,1,0
27158,576408,1,RK Kiseto,9,22.2,0,4,4,0,0,0,0,0,74,23.4,9,Muhammad Ghous,caught,0,0,0,0,0,0
27159,576408,1,AM Kimote,11,23.5,4,12,8,4,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-12
27160,576408,2,Steven Ryan Taylor,1,0.1,46,20,14,4,1,0,4,4,57,4.2,1,B Mwita,caught,0,0,0,0,0,0
27161,576408,2,Aditya Mishra,2,0.1,15,14,11,3,1,0,1,1,87,7.5,2,N Mapunda,caught,0,0,0,0,0,0
27162,576408,2,EH Hutchinson,3,4.3,14,11,5,2,3,0,0,1,89,8.1,3,AR Patwa,bowled,5,17,1,0,4,0
27163,576408,2,SJ Massiah,4,7.6,2,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-5
27164,576408,2,TP Allen,5,8.2,3,4,2,1,1,0,0,0,-1,-1,-1,-1,-1,5,20,2,0,0,-6
27165,576408,2,Usman Shuja,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,14,3,0,2,0
27166,576408,2,OM Baker,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,15,1,0,1,0
27167,576408,2,Muhammad Ghous,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8.3,14,2,0,0,0
27168,576408,2,A Rajp,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,12,0,0,1,0
27169,576409,1,Hammadullah Khan,1,0.1,12,24,20,4,0,0,2,0,16,5.2,3,BK Das,lbw,2,17,0,0,5,2
27170,576409,1,R Madhavan,2,0.1,2,6,4,2,0,0,0,0,16,4.5,1,A Bhattarai,lbw,0,0,0,0,0,-1
27171,576409,1,Suhan Alagaratnam,3,4.6,0,1,1,0,0,0,0,0,16,4.6,2,A Bhattarai,lbw,0,0,0,0,0,-1
27172,576409,1,Shafiq Sharif,5,5.3,22,26,16,6,0,0,4,0,53,13.3,5,B Regmi,caught,0,0,0,0,0,0
27173,576409,1,Ahmed Faiz Mohammad Noor,4,5.1,13,18,14,3,1,0,2,0,52,11.5,4,B Regmi,bowled,0,0,0,0,0,0
27174,576409,1,Suharril Fetri,6,11.6,7,56,50,5,1,0,0,0,69,32.1,10,B Regmi,bowled,0,0,0,0,0,4
27175,576409,1,Anwar Arudin,7,13.4,5,15,13,1,0,0,1,0,58,18.1,6,SP Gauchan,caught and bowled,0,0,0,0,0,-1
27176,576409,1,Khizar Hayat,8,18.2,1,11,10,1,0,0,0,0,60,20.4,7,SP Gauchan,bowled,2.2,10,0,0,0,-1
27177,576409,1,Nik Arifin,9,20.5,0,1,1,0,0,0,0,0,60,20.5,8,SP Gauchan,caught,2,15,0,0,0,-1
27178,576409,1,Hassan Ghulam,10,20.6,3,33,31,1,1,0,0,0,69,31.6,9,S Regmi,caught,2,10,0,0,1,-1
27179,576409,1,Shahrulnizam Yusof,11,32.1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,19,0,0,0,-12
27180,576409,2,SP Khakurel,1,0.1,24,33,26,5,0,1,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,-2
27181,576409,2,AK Mandal,2,0.1,41,40,22,9,4,0,6,0,-1,-1,-1,-1,-1,0,0,0,0,0,-3
27182,576409,2,A Bhattarai,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,20,2,0,1,0
27183,576409,2,BK Das,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,29,1,0,3,0
27184,576409,2,B Regmi,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8.1,12,3,0,0,0
27185,576409,2,SP Gauchan,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,2,3,0,0,0
27186,576409,2,S Regmi,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,6,1,0,0,0
27187,576410,1,CR Pedersen,1,0.1,13,16,13,3,1,0,2,0,30,8.1,1,Saad Janjua,caught,0,0,0,0,0,0
27188,576410,1,Shehzad Ahmed,2,0.1,50,99,75,17,7,1,4,0,128,33.5,4,C Janik,caught,0,0,0,0,0,2
27189,576410,1,A Lambert,3,8.2,0,2,3,0,0,0,0,0,31,8.4,2,Saad Janjua,caught,0,0,0,0,0,-1
27190,576410,1,Rizwan Mahmood,4,8.5,10,24,18,4,1,0,1,0,54,16.1,3,M Dharmichand,bowled,0,0,0,0,0,-1
27191,576410,1,FA Klokker,5,16.2,45,64,39,21,4,0,4,0,140,36.6,5,M Dharmichand,caught,0,0,0,0,0,0
27192,576410,1,MR Pedersen,6,33.6,18,31,18,12,1,0,1,0,165,43.6,8,Abhiraj Singh,caught,10,24,2,0,1,2
27193,576410,1,Aftab Ahmed (2),7,37.1,0,1,1,0,0,0,0,0,141,37.2,6,C Janik,bowled,5,23,0,0,2,-1
27194,576410,1,Bashir Shah,8,37.3,4,15,13,4,0,0,0,0,154,41.6,7,Abhiraj Singh,bowled,8,49,2,0,0,-1
27195,576410,1,AB Chawla,9,41.7,9,7,5,1,0,0,2,0,166,44.2,9,Amjad Mahboob,run out,10,21,1,0,1,0
27196,576410,1,L Slebsager,11,44.3,2,7,6,2,0,0,0,0,-1,-1,-1,-1,-1,8.4,32,0,0,3,-12
27197,576410,1,SAN Anjum,10,44.1,2,6,4,2,0,0,0,0,173,46.3,10,Amjad Mahboob,run out,5,25,0,0,3,0
27198,576410,2,CR Suryawanshi,1,0.1,26,34,21,10,0,0,4,0,62,12.5,1,MR Pedersen,lbw,0,0,0,0,0,0
27199,576410,2,CR Kumarage,2,0.1,35,48,37,7,0,0,7,0,68,15.4,2,AB Chawla,lbw,0,0,0,0,0,0
27200,576410,2,AE Paraam,3,12.6,30,72,52,15,3,1,0,1,129,36.5,4,L Slebsager,run out,0,0,0,0,0,1
27201,576410,2,B Narender Reddy,4,15.5,23,55,39,17,1,0,1,0,110,32.4,3,MR Pedersen,caught,4,18,0,0,0,-1
27202,576410,2,M Arora,5,32.5,39,41,25,11,0,0,7,0,-1,-1,-1,-1,-1,0,0,0,0,0,-6
27203,576410,2,C Janik,6,36.6,10,20,17,2,1,0,0,1,166,43.6,5,Bashir Shah,caught,5,22,2,0,2,-1
27204,576410,2,M Dharmichand,7,44.1,0,7,7,0,0,0,0,0,172,45.5,6,Bashir Shah,bowled,10,34,2,0,2,-1
27205,576410,2,Abhiraj Singh,8,45.6,1,3,2,1,0,0,0,0,-1,-1,-1,-1,-1,10,31,2,0,5,-9
27206,576410,2,Shoaib Razzak,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,20,0,0,2,0
27207,576410,2,Amjad Mahboob,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7.3,33,0,0,5,0
27208,576410,2,Saad Janjua,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,15,2,0,4,0
27209,576411,1,SP Khakurel,1,0.1,115,142,77,48,6,1,10,2,248,48.3,5,EH Hutchinson,caught,0,0,0,0,0,4
27210,576411,1,AK Mandal,2,0.1,20,42,30,10,1,0,2,0,207,43.6,3,TP Allen,caught,0,0,0,0,0,1
27211,576411,1,G Malla,3,29.1,46,59,30,22,2,0,5,0,111,28.6,1,RG Corns,caught,0,0,0,0,0,-2
27212,576411,1,P Khadka,5,44.1,41,34,13,13,4,0,2,2,180,39.2,2,EH Hutchinson,run out,9,49,0,0,1,-3
27213,576411,1,PS Airee,6,46.1,14,8,4,2,1,0,1,1,224,45.7,4,TP Allen,bowled,0,0,0,0,0,-2
27214,576411,1,B Regmi,7,48.4,6,5,3,4,1,0,0,0,256,49.4,8,Usman Shuja,run out,10,35,5,0,0,1
27215,576411,1,S Vesawkar,8,48.5,0,1,1,0,0,0,0,0,248,48.4,6,EH Hutchinson,run out,0,0,0,0,0,-2
27216,576411,1,BK Das,9,49.4,7,4,1,1,1,0,1,0,256,49.3,7,Usman Shuja,bowled,3,13,0,0,1,-2
27217,576411,1,SP Gauchan,10,49.5,1,2,1,1,0,0,0,0,-1,-1,-1,-1,-1,8.2,45,2,0,0,-11
27218,576411,1,S Regmi,-1,-1,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,10,51,2,0,6,0
27219,576411,1,A Bhattarai,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,33,1,0,1,0
27220,576411,2,Steven Ryan Taylor,1,0.1,17,25,19,3,1,0,3,0,19,4.4,1,S Regmi,caught,0,0,0,0,0,0
27221,576411,2,OM Baker,2,0.1,8,27,21,4,2,0,0,0,35,9.6,2,B Regmi,stumped,3,15,0,0,1,0
27222,576411,2,TP Allen,3,4.5,29,37,23,13,0,0,1,2,96,24.1,3,B Regmi,lbw,10,69,2,0,1,0
27223,576411,2,SS Nadkarni,4,10.1,84,106,54,44,1,0,5,3,188,40.2,6,S Regmi,caught,0,0,0,0,0,2
27224,576411,2,SJ Massiah,5,24.2,41,42,16,21,2,0,1,2,185,38.6,4,B Regmi,bowled,0,0,0,0,0,-1
27225,576411,2,Aditya Mishra,6,39.1,0,3,3,0,0,0,0,0,186,39.4,5,A Bhattarai,lbw,0,0,0,0,0,-1
27226,576411,2,A Thyagarajan,7,39.5,8,10,4,6,1,0,0,0,206,44.2,7,SP Gauchan,caught,0,0,0,0,0,0
27227,576411,2,RG Corns,8,40.3,12,18,8,8,2,0,0,0,213,45.4,8,B Regmi,caught,10,44,1,0,0,0
27228,576411,2,EH Hutchinson,9,44.3,16,14,4,8,1,0,0,1,-1,-1,-1,-1,-1,10,41,1,0,3,-10
27229,576411,2,Usman Shuja,10,45.5,0,2,2,0,0,0,0,0,213,45.6,9,B Regmi,bowled,9,55,1,0,2,-1
27230,576411,2,Muhammad Ghous,11,46.1,2,5,3,2,0,0,0,0,226,48.2,10,SP Gauchan,bowled,8,34,0,0,0,-1
27231,576412,1,AR Patwa,1,0.1,47,57,41,11,1,0,7,1,76,19.4,6,Abhiraj Singh,caught,4.2,40,0,0,1,5
27232,576412,1,S Khalifa,2,0.1,14,30,26,6,1,0,0,1,48,10.2,1,M Dharmichand,stumped,0,0,0,0,0,-1
27233,576412,1,B Mwita,3,10.3,0,2,2,0,0,0,0,0,48,10.4,2,M Dharmichand,caught and bowled,1,8,0,0,0,-1
27234,576412,1,IJ Kikasi,4,10.5,4,11,10,0,0,0,1,0,62,14.5,3,M Dharmichand,lbw,0,0,0,0,0,-1
27235,576412,1,K Nassoro,5,14.6,0,6,6,0,0,0,0,0,63,15.6,4,Abhiraj Singh,bowled,3,20,2,0,0,-1
27236,576412,1,KZ Rehmtullah,6,16.1,0,1,1,0,0,0,0,0,73,17.1,5,Abhiraj Singh,bowled,1,8,0,0,1,-1
27237,576412,1,HH Abdallah,7,17.2,3,25,23,3,0,0,0,0,80,23.6,7,Abhiraj Singh,caught and bowled,0,0,0,0,0,0
27238,576412,1,RK Kiseto,8,19.5,1,11,11,1,0,0,0,0,80,24.1,8,M Dharmichand,caught,2,21,0,0,4,0
27239,576412,1,AM Kimote,10,24.2,1,5,6,1,0,0,0,0,83,25.1,9,Abhiraj Singh,run out,0,0,0,0,0,-1
27240,576412,1,N Mapunda,9,24.1,4,9,7,1,0,1,0,0,94,27.1,10,Abhiraj Singh,lbw,0,0,0,0,0,1
27241,576412,1,ZR Jaboneke,11,25.2,7,4,1,1,1,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-12
27242,576412,2,CR Suryawanshi,1,0.1,62,38,18,10,0,0,10,2,-1,-1,-1,-1,-1,0,0,0,0,0,-2
27243,576412,2,CR Kumarage,2,0.1,1,2,1,1,0,0,0,0,16,2.1,1,K Nassoro,caught,0,0,0,0,0,-1
27244,576412,2,AE Paraam,3,2.2,28,27,17,4,2,0,5,0,86,10.4,2,K Nassoro,caught,0,0,0,0,0,-1
27245,576412,2,Saad Janjua,4,10.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,14,0,0,2,-5
27246,576412,2,Shoaib Razzak,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,11,0,0,1,0
27247,576412,2,Amjad Mahboob,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,20,0,0,3,0
27248,576412,2,M Dharmichand,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,36,4,0,6,0
27249,576412,2,Abhiraj Singh,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8.1,13,5,0,1,0
27250,576414,1,SP Khakurel,1,0.1,0,2,2,0,0,0,0,0,0,0.2,1,Aftab Ahmed (2),bowled,0,0,0,0,0,0
27251,576414,1,G Malla,3,0.3,26,35,26,3,2,1,4,0,44,10.5,2,MR Pedersen,run out,0,0,0,0,0,-1
27252,576414,1,AK Mandal,2,0.1,113,133,76,44,5,1,8,4,202,45.2,6,AB Chawla,bowled,0,0,0,0,0,4
27253,576414,1,P Khadka,4,10.6,3,8,5,3,0,0,0,0,50,13.2,3,AB Chawla,caught and bowled,6,34,4,1,0,-1
27254,576414,1,S Vesawkar,5,13.3,27,66,39,27,0,0,0,0,141,35.4,4,Bashir Shah,caught,0,0,0,1,0,-1
27255,576414,1,PS Airee,6,35.5,11,8,3,3,0,0,2,0,163,38.1,5,MR Pedersen,run out,0,0,0,1,0,-1
27256,576414,1,B Regmi,7,38.2,21,27,10,15,1,0,1,0,235,49.3,9,MR Pedersen,run out,6,29,2,1,0,2
27257,576414,1,P Baskota,8,45.3,7,6,2,3,0,0,1,0,211,46.4,7,HAM Shah,stumped,0,0,0,1,0,-1
27258,576414,1,BK Das,9,46.5,15,7,2,3,0,0,0,2,229,48.3,8,HAM Shah,caught,6,30,0,1,0,-1
27259,576414,1,SP Gauchan,10,48.4,5,5,1,3,1,0,0,0,-1,-1,-1,-1,-1,7,12,1,1,1,-11
27260,576414,1,S Regmi,11,49.4,4,2,1,0,0,0,1,0,240,49.6,10,MR Pedersen,obstructing the field,6,25,2,1,4,-1
27261,576414,2,CR Pedersen,1,0.1,1,10,9,1,0,0,0,0,1,1.5,1,P Khadka,caught,0,0,0,0,0,0
27262,576414,2,Shehzad Ahmed,2,0.1,9,26,18,9,0,0,0,0,45,13.1,2,S Regmi,lbw,0,0,0,0,0,0
27263,576414,2,A Lambert,3,1.6,47,79,51,21,2,0,4,1,77,25.1,4,S Regmi,bowled,0,0,0,0,0,1
27264,576414,2,Taha Ahmed,4,13.2,13,22,15,7,0,0,0,1,67,20.3,3,SP Gauchan,lbw,0,0,0,0,0,-1
27265,576414,2,Rizwan Mahmood,5,20.4,31,29,11,13,3,0,0,2,129,30.4,8,P Khadka,bowled,0,0,0,0,0,3
27266,576414,2,Aftab Ahmed (2),6,25.2,18,11,5,2,2,0,3,0,101,27.4,5,B Regmi,caught,4,29,1,0,3,-1
27267,576414,2,MR Pedersen,7,27.5,3,3,1,1,1,0,0,0,124,29.3,6,B Regmi,caught,10,41,1,0,0,-1
27268,576414,2,HAM Shah,8,29.4,1,2,1,1,0,0,0,0,128,30.2,7,P Khadka,bowled,6,36,2,0,1,-1
27269,576414,2,Bashir Shah,9,30.3,1,2,1,1,0,0,0,0,130,30.6,9,P Khadka,caught,10,33,1,0,0,0
27270,576414,2,L Slebsager,10,30.5,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,10,47,0,0,1,-11
27271,576414,2,AB Chawla,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,54,2,0,3,0
27272,576416,1,SS Nadkarni,1,0.1,33,58,53,7,0,0,5,1,109,20.1,2,CR Suryawanshi,caught,0,0,0,0,0,1
27273,576416,1,Steven Ryan Taylor,2,0.1,50,44,30,8,2,0,5,3,80,14.4,1,Saad Janjua,bowled,0,0,0,0,0,-1
27274,576416,1,SJ Massiah,3,14.5,30,50,37,8,1,0,5,0,144,32.1,4,Abhiraj Singh,caught and bowled,3,23,0,0,6,1
27275,576416,1,Azurdeen Mohammed,4,20.2,10,18,15,1,0,1,0,1,129,25.5,3,M Dharmichand,caught,0,0,0,0,0,-1
27276,576416,1,A Thyagarajan,5,25.6,21,35,22,13,0,0,2,0,223,43.7,7,Amjad Mahboob,lbw,0,0,0,0,0,2
27277,576416,1,AL Dodson,7,35.6,3,15,12,3,0,0,0,0,148,35.5,5,AE Paraam,caught,0,0,0,0,0,-2
27278,576416,1,TP Allen,6,32.2,45,31,16,7,3,0,2,4,207,41.5,6,Amjad Mahboob,caught,6,29,2,0,0,0
27279,576416,1,RG Corns,8,41.6,24,22,12,10,0,0,2,1,260,48.2,8,Saad Janjua,bowled,2,8,1,0,1,0
27280,576416,1,EH Hutchinson,9,43.8,21,14,2,10,1,1,0,1,263,48.7,10,Saad Janjua,bowled,4,26,1,0,3,1
27281,576416,1,Usman Shuja,10,48.3,2,3,3,0,1,0,0,0,263,48.6,9,Saad Janjua,caught,3,22,1,0,2,-1
27282,576416,1,Muhammad Ghous,11,48.7,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,21,2,0,1,-12
27283,576416,2,A Mutreja,1,0.1,19,21,15,3,2,0,3,0,39,5.4,1,Muhammad Ghous,caught,3,14,0,0,0,0
27284,576416,2,CR Suryawanshi,2,0.1,23,23,12,8,0,1,3,0,52,10.3,4,TP Allen,bowled,2,12,1,0,1,2
27285,576416,2,CR Kumarage,3,5.5,4,13,10,2,1,0,0,0,49,8.5,2,TP Allen,caught,0,0,0,0,0,-1
27286,576416,2,AE Paraam,4,8.6,1,2,1,1,0,0,0,0,50,9.4,3,Muhammad Ghous,run out,6,27,1,0,0,-1
27287,576416,2,M Arora,5,9.5,26,28,14,10,2,0,3,0,93,18.3,6,RG Corns,caught,0,0,0,0,0,1
27288,576416,2,C Janik,6,10.4,12,18,11,6,0,0,0,1,79,15.4,5,Muhammad Ghous,caught,3,20,0,0,0,-1
27289,576416,2,KB Shinde,7,15.5,22,22,14,8,2,0,1,1,129,23.6,8,Usman Shuja,caught,0,0,0,0,0,1
27290,576416,2,Saad Janjua,8,18.4,8,13,8,4,2,0,0,0,118,22.1,7,EH Hutchinson,caught,8,42,4,0,12,-1
27291,576416,2,M Dharmichand,9,22.2,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,10,36,1,0,5,-10
27292,576416,2,Amjad Mahboob,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,60,2,0,6,0
27293,576416,2,Abhiraj Singh,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,52,1,0,0,0
27294,576418,1,CR Pedersen,1,0.1,6,12,12,2,0,0,1,0,10,2.7,1,CR Suryawanshi,caught,0,0,0,0,0,0
27295,576418,1,Shehzad Ahmed,2,0.1,10,23,20,2,0,0,2,0,22,7.2,2,Amjad Mahboob,bowled,0,0,0,0,0,0
27296,576418,1,A Lambert,3,3.1,10,14,10,2,0,0,2,0,30,8.5,4,CR Suryawanshi,caught,0,0,0,0,0,1
27297,576418,1,Taha Ahmed,4,7.3,0,1,1,0,0,0,0,0,22,7.3,3,Amjad Mahboob,caught,0,0,0,0,0,-1
27298,576418,1,Rizwan Mahmood,5,7.4,19,41,32,5,1,0,3,0,60,20.4,8,AE Paraam,caught and bowled,0,0,0,0,0,3
27299,576418,1,MR Pedersen,6,8.6,5,9,8,1,0,0,1,0,37,10.6,5,CR Suryawanshi,bowled,3,14,0,0,0,-1
27300,576418,1,Aftab Ahmed (2),7,11.1,5,18,16,1,0,0,1,0,60,19.1,6,Abhiraj Singh,bowled,3,30,0,0,2,-1
27301,576418,1,HAM Shah,8,19.2,0,3,3,0,0,0,0,0,60,19.4,7,Abhiraj Singh,lbw,1.2,10,0,0,0,-1
27302,576418,1,AB Chawla,9,19.5,14,18,14,2,0,0,3,0,83,25.6,10,M Dharmichand,stumped,1,20,0,0,0,1
27303,576418,1,Bashir Shah,10,20.5,3,10,8,1,1,0,0,0,67,23.3,9,M Dharmichand,caught,8,13,5,0,2,-1
27304,576418,1,L Slebsager,11,23.4,5,6,4,1,0,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-12
27305,576418,2,CR Suryawanshi,1,0.1,45,26,15,5,0,0,7,2,59,9.4,3,Bashir Shah,stumped,7,23,3,0,4,2
27306,576418,2,R Gaznavi,2,0.1,2,6,5,2,0,0,0,0,6,1.6,1,Bashir Shah,stumped,0,0,0,0,0,-1
27307,576418,2,AE Paraam,3,2.1,1,6,5,1,0,0,0,0,16,3.4,2,Bashir Shah,lbw,6,14,1,0,1,-1
27308,576418,2,KB Shinde,4,3.5,22,29,18,6,1,2,2,0,-1,-1,-1,-1,-1,0,0,0,0,0,-5
27309,576418,2,C Janik,5,9.5,10,17,14,1,0,0,1,0,75,13.3,4,Bashir Shah,lbw,0,0,0,0,0,-1
27310,576418,2,CR Kumarage,6,13.4,3,10,8,1,1,0,0,0,83,15.6,5,Bashir Shah,caught,0,0,0,0,0,-1
